date,_TEMG001
19NOV2020,1217
20NOV2020,1167
23NOV2020,1361
24NOV2020,1281
25NOV2020,1254
27NOV2020,1097
30NOV2020,1346
01DEC2020,1371
02DEC2020,1258
03DEC2020,1206
04DEC2020,1224
07DEC2020,1274
08DEC2020,1260
09DEC2020,1342
10DEC2020,1216
11DEC2020,1137
14DEC2020,1151
15DEC2020,1321
16DEC2020,1228
17DEC2020,1156
18DEC2020,1185
21DEC2020,1264
22DEC2020,1373
23DEC2020,1270
24DEC2020,1152
28DEC2020,1477
29DEC2020,1321
30DEC2020,1326
31DEC2020,1351
04JAN2021,1367
05JAN2021,1298
06JAN2021,1469
07JAN2021,1433
08JAN2021,1343
11JAN2021,1345
12JAN2021,1344
13JAN2021,1290
14JAN2021,1285
15JAN2021,1232
19JAN2021,1294
20JAN2021,1381
21JAN2021,1506
22JAN2021,1341
25JAN2021,1504
26JAN2021,1311
27JAN2021,1411
28JAN2021,1491
29JAN2021,1539
01FEB2021,1389
02FEB2021,1274
03FEB2021,1296
04FEB2021,1251
05FEB2021,1220
08FEB2021,1221
09FEB2021,1200
10FEB2021,1201
11FEB2021,1249
12FEB2021,1135
16FEB2021,1275
17FEB2021,1327
18FEB2021,1343
19FEB2021,1189
22FEB2021,1372
23FEB2021,1462
24FEB2021,1341
25FEB2021,1493
26FEB2021,1281
01MAR2021,1291
02MAR2021,1206
03MAR2021,1276
04MAR2021,1422
05MAR2021,1343
08MAR2021,1376
09MAR2021,1290
10MAR2021,1248
11MAR2021,1303
12MAR2021,1153
15MAR2021,1197
16MAR2021,1261
17MAR2021,1168
18MAR2021,1204
19MAR2021,1141
22MAR2021,1167
23MAR2021,1108
24MAR2021,1108
25MAR2021,1118
26MAR2021,1079
29MAR2021,1130
30MAR2021,1139
31MAR2021,1174
01APR2021,1187
05APR2021,1191
06APR2021,1101
07APR2021,1143
08APR2021,1228
09APR2021,1161
12APR2021,1136
13APR2021,1179
14APR2021,1137
15APR2021,1163
16APR2021,1083
19APR2021,1129
20APR2021,1135
21APR2021,1083
22APR2021,1192
23APR2021,1126
26APR2021,1070
27APR2021,1078
28APR2021,1178
29APR2021,1204
30APR2021,1049
03MAY2021,1005
04MAY2021,1212
05MAY2021,1083
06MAY2021,1111
07MAY2021,1070
10MAY2021,1057
11MAY2021,1156
12MAY2021,1214
13MAY2021,1149
14MAY2021,1064
17MAY2021,996
18MAY2021,974
19MAY2021,1063
20MAY2021,1005
21MAY2021,961
24MAY2021,994
25MAY2021,906
26MAY2021,921
27MAY2021,992
28MAY2021,1027
01JUN2021,1011
02JUN2021,958
03JUN2021,1083
04JUN2021,1010
07JUN2021,1013
08JUN2021,1016
09JUN2021,973
10JUN2021,1001
11JUN2021,944
14JUN2021,1056
15JUN2021,981
16JUN2021,1028
17JUN2021,1074
18JUN2021,948
21JUN2021,1031
22JUN2021,1029
23JUN2021,1018
24JUN2021,1061
25JUN2021,935
28JUN2021,1011
29JUN2021,1038
30JUN2021,1011
01JUL2021,995
02JUL2021,1106
06JUL2021,1113
07JUL2021,1162
08JUL2021,1072
09JUL2021,1016
12JUL2021,1000
13JUL2021,1024
14JUL2021,1054
15JUL2021,1105
16JUL2021,1088
19JUL2021,1091
20JUL2021,1035
21JUL2021,992
22JUL2021,1035
23JUL2021,1032
26JUL2021,1047
27JUL2021,1062
28JUL2021,1070
29JUL2021,976
30JUL2021,974
02AUG2021,941
03AUG2021,980
04AUG2021,972
05AUG2021,947
06AUG2021,919
09AUG2021,898
10AUG2021,878
11AUG2021,857
12AUG2021,1045
13AUG2021,889
16AUG2021,1000
17AUG2021,993
18AUG2021,993
19AUG2021,951
20AUG2021,900
23AUG2021,974
24AUG2021,945
25AUG2021,936
26AUG2021,947
27AUG2021,891
30AUG2021,1109
31AUG2021,982
01SEP2021,1031
02SEP2021,990
03SEP2021,907
07SEP2021,1048
08SEP2021,947
09SEP2021,919
10SEP2021,1053
13SEP2021,938
14SEP2021,947
15SEP2021,894
16SEP2021,873
17SEP2021,943
20SEP2021,1117
21SEP2021,959
22SEP2021,957
23SEP2021,966
24SEP2021,880
27SEP2021,935
28SEP2021,1047
29SEP2021,923
30SEP2021,971
01OCT2021,998
04OCT2021,1083
05OCT2021,964
06OCT2021,979
07OCT2021,949
08OCT2021,847
11OCT2021,869
12OCT2021,896
13OCT2021,966
14OCT2021,956
15OCT2021,868
18OCT2021,983
19OCT2021,983
20OCT2021,932
21OCT2021,933
22OCT2021,913
25OCT2021,887
26OCT2021,951
27OCT2021,909
28OCT2021,1098
29OCT2021,1083
01NOV2021,928
02NOV2021,955
03NOV2021,961
04NOV2021,968
05NOV2021,966
08NOV2021,939
09NOV2021,881
10NOV2021,939
11NOV2021,844
12NOV2021,904
15NOV2021,906
16NOV2021,914
17NOV2021,1034
18NOV2021,1171
19NOV2021,1145
22NOV2021,1181
23NOV2021,1079
24NOV2021,1008
26NOV2021,1019
29NOV2021,1008
30NOV2021,1123
01DEC2021,1200
02DEC2021,1100
03DEC2021,1060
06DEC2021,1016
07DEC2021,1083
08DEC2021,1136
09DEC2021,1162
10DEC2021,1168
13DEC2021,1198
14DEC2021,1086
15DEC2021,1064
16DEC2021,1071
17DEC2021,1027
20DEC2021,1062
21DEC2021,960
22DEC2021,968
23DEC2021,998
27DEC2021,1059
28DEC2021,972
29DEC2021,912
30DEC2021,961
31DEC2021,881
03JAN2022,1013
04JAN2022,1006
05JAN2022,1028
06JAN2022,1087
07JAN2022,970
10JAN2022,1064
11JAN2022,945
12JAN2022,906
13JAN2022,970
14JAN2022,886
18JAN2022,988
19JAN2022,1006
20JAN2022,1034
21JAN2022,1099
24JAN2022,1251
25JAN2022,1107
26JAN2022,1061
27JAN2022,1154
28JAN2022,1106
31JAN2022,1033
01FEB2022,989
02FEB2022,922
03FEB2022,1023
04FEB2022,925
07FEB2022,902
08FEB2022,919
09FEB2022,866
10FEB2022,953
11FEB2022,935
14FEB2022,875
15FEB2022,848
16FEB2022,775
17FEB2022,864
18FEB2022,859
22FEB2022,935
23FEB2022,920
24FEB2022,1068
25FEB2022,885
28FEB2022,900
01MAR2022,855
02MAR2022,873
03MAR2022,859
04MAR2022,909
07MAR2022,909
08MAR2022,976
09MAR2022,908
10MAR2022,928
11MAR2022,931
14MAR2022,1063
15MAR2022,1008
16MAR2022,940
17MAR2022,902
18MAR2022,917
21MAR2022,956
22MAR2022,998
23MAR2022,1031
24MAR2022,975
25MAR2022,928
28MAR2022,958
29MAR2022,1039
30MAR2022,938
31MAR2022,906
01APR2022,952
04APR2022,978
05APR2022,873
06APR2022,968
07APR2022,829
08APR2022,845
11APR2022,932
12APR2022,880
13APR2022,836
14APR2022,882
18APR2022,867
19APR2022,845
20APR2022,821
21APR2022,906
22APR2022,899
25APR2022,970
26APR2022,990
27APR2022,987
28APR2022,1071
29APR2022,973
02MAY2022,1027
03MAY2022,877
04MAY2022,927
05MAY2022,1044
06MAY2022,917
09MAY2022,978
10MAY2022,891
11MAY2022,991
12MAY2022,1110
13MAY2022,1044
16MAY2022,1000
17MAY2022,1005
18MAY2022,1040
19MAY2022,1086
20MAY2022,993
23MAY2022,1041
24MAY2022,1044
25MAY2022,1022
26MAY2022,1021
27MAY2022,982
31MAY2022,939
01JUN2022,900
02JUN2022,890
03JUN2022,909
06JUN2022,901
07JUN2022,904
08JUN2022,859
09JUN2022,879
10JUN2022,930
13JUN2022,1068
14JUN2022,994
15JUN2022,948
16JUN2022,1036
17JUN2022,850
21JUN2022,943
22JUN2022,861
23JUN2022,914
24JUN2022,901
27JUN2022,851
28JUN2022,791
29JUN2022,781
30JUN2022,842
01JUL2022,774
05JUL2022,852
06JUL2022,869
07JUL2022,1032
08JUL2022,957
11JUL2022,924
12JUL2022,921
13JUL2022,899
14JUL2022,975
15JUL2022,894
18JUL2022,1018
19JUL2022,984
20JUL2022,965
21JUL2022,993
22JUL2022,926
25JUL2022,945
26JUL2022,879
27JUL2022,972
28JUL2022,1054
29JUL2022,1039
01AUG2022,970
02AUG2022,947
03AUG2022,1016
04AUG2022,979
05AUG2022,870
08AUG2022,948
09AUG2022,871
10AUG2022,999
11AUG2022,966
12AUG2022,953
15AUG2022,1019
16AUG2022,977
17AUG2022,1061
18AUG2022,1026
19AUG2022,1005
22AUG2022,998
23AUG2022,945
24AUG2022,923
25AUG2022,948
26AUG2022,984
29AUG2022,981
30AUG2022,986
31AUG2022,925
01SEP2022,1033
02SEP2022,959
06SEP2022,992
07SEP2022,968
08SEP2022,984
09SEP2022,891
12SEP2022,1095
13SEP2022,1053
14SEP2022,965
15SEP2022,1008
16SEP2022,1028
19SEP2022,1039
20SEP2022,1055
21SEP2022,1040
22SEP2022,1082
23SEP2022,1138
26SEP2022,1079
27SEP2022,1074
28SEP2022,1121
29SEP2022,1256
30SEP2022,1071
03OCT2022,1073
04OCT2022,1019
05OCT2022,970
06OCT2022,978
07OCT2022,981
10OCT2022,1020
11OCT2022,1005
12OCT2022,972
13OCT2022,1148
14OCT2022,1052
17OCT2022,1024
18OCT2022,1056
19OCT2022,921
20OCT2022,935
21OCT2022,913
24OCT2022,1003
25OCT2022,1008
26OCT2022,1019
27OCT2022,1116
28OCT2022,1166
31OCT2022,1051
01NOV2022,1018
02NOV2022,1037
03NOV2022,1170
04NOV2022,1164
07NOV2022,1086
08NOV2022,1063
09NOV2022,1047
10NOV2022,1167
11NOV2022,1075
14NOV2022,975
15NOV2022,1059
16NOV2022,896
17NOV2022,938
18NOV2022,876
21NOV2022,906
22NOV2022,859
23NOV2022,958
25NOV2022,820
28NOV2022,987
29NOV2022,976
30NOV2022,1013
01DEC2022,945
02DEC2022,840
05DEC2022,943
06DEC2022,901
07DEC2022,943
08DEC2022,905
09DEC2022,881
12DEC2022,884
13DEC2022,973
14DEC2022,957
15DEC2022,1079
16DEC2022,1017
19DEC2022,1042
20DEC2022,1081
21DEC2022,1099
22DEC2022,1120
23DEC2022,1072
27DEC2022,1076
28DEC2022,1096
29DEC2022,1135
30DEC2022,1066
03JAN2023,1167
04JAN2023,1234
05JAN2023,1127
06JAN2023,1168
09JAN2023,1176
10JAN2023,1094
11JAN2023,1133
12JAN2023,1073
13JAN2023,1046
17JAN2023,1097
18JAN2023,1098
19JAN2023,981
20JAN2023,1001
23JAN2023,1201
24JAN2023,1024
25JAN2023,1060
26JAN2023,1144
27JAN2023,1192
30JAN2023,1130
31JAN2023,1061
01FEB2023,1162
02FEB2023,1391
03FEB2023,1366
06FEB2023,1190
07FEB2023,1112
08FEB2023,1106
09FEB2023,1151
10FEB2023,1018
13FEB2023,1041
14FEB2023,996
15FEB2023,1035
16FEB2023,1046
17FEB2023,937
21FEB2023,1021
22FEB2023,952
23FEB2023,918
24FEB2023,925
27FEB2023,885
28FEB2023,824
01MAR2023,875
02MAR2023,914
03MAR2023,943
06MAR2023,1109
07MAR2023,916
08MAR2023,871
09MAR2023,927
10MAR2023,962
13MAR2023,1014
14MAR2023,935
15MAR2023,927
16MAR2023,990
17MAR2023,900
20MAR2023,1002
21MAR2023,1029
22MAR2023,1057
23MAR2023,1055
24MAR2023,965
27MAR2023,928
28MAR2023,934
29MAR2023,943
30MAR2023,944
31MAR2023,1094
03APR2023,1017
04APR2023,976
05APR2023,983
06APR2023,950
10APR2023,909
11APR2023,858
12APR2023,885
13APR2023,1114
14APR2023,917
17APR2023,857
18APR2023,938
19APR2023,928
20APR2023,853
21APR2023,803
24APR2023,777
25APR2023,811
26APR2023,753
27APR2023,907
28APR2023,900
01MAY2023,908
02MAY2023,828
03MAY2023,945
04MAY2023,989
05MAY2023,1048
08MAY2023,882
09MAY2023,827
10MAY2023,826
11MAY2023,861
12MAY2023,829
15MAY2023,767
16MAY2023,727
17MAY2023,813
18MAY2023,879
19MAY2023,816
22MAY2023,801
23MAY2023,777
24MAY2023,782
25MAY2023,825
26MAY2023,874
30MAY2023,924
31MAY2023,930
01JUN2023,972
02JUN2023,980
05JUN2023,1100
06JUN2023,956
07JUN2023,936
08JUN2023,871
09JUN2023,881
12JUN2023,911
13JUN2023,890
14JUN2023,857
15JUN2023,925
16JUN2023,856
20JUN2023,801
21JUN2023,791
22JUN2023,836
23JUN2023,823
26JUN2023,833
27JUN2023,863
28JUN2023,854
29JUN2023,855
30JUN2023,1054
03JUL2023,896
05JUL2023,918
06JUL2023,891
07JUL2023,841
10JUL2023,898
11JUL2023,902
12JUL2023,903
13JUL2023,850
14JUL2023,779
17JUL2023,920
18JUL2023,867
19JUL2023,966
20JUL2023,873
21JUL2023,790
24JUL2023,827
25JUL2023,806
26JUL2023,836
27JUL2023,921
28JUL2023,879
31JUL2023,859
01AUG2023,851
02AUG2023,887
03AUG2023,955
04AUG2023,1028
07AUG2023,1056
08AUG2023,921
09AUG2023,888
10AUG2023,886
11AUG2023,813
14AUG2023,791
15AUG2023,766
16AUG2023,748
17AUG2023,882
18AUG2023,904
21AUG2023,852
22AUG2023,804
23AUG2023,879
24AUG2023,841
25AUG2023,782
28AUG2023,819
29AUG2023,947
30AUG2023,958
31AUG2023,901
